date,day_of_week,month,is_weekend,is_holiday,public_holiday_name,university_calendar_status,is_school_in_session,weather,temperature_C,promotion,foot_traffic_index,student_density_index,daily_sales_NGN,transactions_count,avg_order_value_NGN,ramadan,lent
2023-07-07,Friday,7,False,False,,In Session,True,Sunny,23.7,False,70,92,93296,66,1413.58,False,False
2023-07-08,Saturday,7,True,False,,In Session,True,Sunny,27.1,False,92,87,129297,74,1747.26,False,False
2023-07-09,Sunday,7,True,False,,In Session,True,Rainy,26.2,False,52,71,91878,59,1557.25,False,False
2023-07-10,Monday,7,False,False,,In Session,True,Cloudy,26.6,False,64,77,87017,56,1553.88,False,False
2023-07-11,Tuesday,7,False,False,,In Session,True,Rainy,27.1,False,53,77,78454,49,1601.1,False,False
2023-07-12,Wednesday,7,False,False,,In Session,True,Cloudy,26.8,False,76,67,89015,54,1648.43,False,False
2023-07-13,Thursday,7,False,False,,In Session,True,Rainy,24.9,False,53,79,81484,58,1404.9,False,False
2023-07-14,Friday,7,False,False,,In Session,True,Rainy,24.7,False,60,83,87837,61,1439.95,False,False
2023-07-15,Saturday,7,True,False,,In Session,True,Rainy,26.3,False,81,86,100916,76,1327.84,False,False
2023-07-16,Sunday,7,True,False,,In Session,True,Rainy,26.0,False,68,93,94567,55,1719.4,False,False
2023-07-17,Monday,7,False,False,,In Session,True,Sunny,25.1,False,64,70,94129,57,1651.39,False,False
2023-07-18,Tuesday,7,False,False,,In Session,True,Rainy,28.0,False,81,97,92668,64,1447.94,False,False
2023-07-19,Wednesday,7,False,False,,In Session,True,Rainy,24.7,False,64,82,87066,62,1404.29,False,False
2023-07-20,Thursday,7,False,False,,In Session,True,Rainy,23.5,False,59,76,90376,66,1369.33,False,False
2023-07-21,Friday,7,False,False,,In Session,True,Rainy,23.7,False,61,86,86910,54,1609.44,False,False
2023-07-22,Saturday,7,True,False,,In Session,True,Cloudy,24.0,False,69,71,94957,53,1791.64,False,False
2023-07-23,Sunday,7,True,False,,In Session,True,Rainy,27.3,False,70,57,93029,65,1431.22,False,False
2023-07-24,Monday,7,False,False,,In Session,True,Sunny,27.7,False,76,78,93367,64,1458.86,False,False
2023-07-25,Tuesday,7,False,False,,In Session,True,Rainy,27.4,False,46,60,73336,49,1496.65,False,False
2023-07-26,Wednesday,7,False,False,,In Session,True,Rainy,23.8,False,58,85,78933,42,1879.36,False,False
2023-07-27,Thursday,7,False,False,,In Session,True,Cloudy,28.8,False,63,71,90837,62,1465.11,False,False
2023-07-28,Friday,7,False,False,,In Session,True,Rainy,25.2,False,53,80,72207,47,1536.32,False,False
2023-07-29,Saturday,7,True,False,,In Session,True,Sunny,24.2,False,80,86,118610,65,1824.77,False,False
2023-07-30,Sunday,7,True,False,,In Session,True,Rainy,26.3,False,75,84,99221,62,1600.34,False,False
2023-07-31,Monday,7,False,False,,In Session,True,Rainy,25.5,False,62,72,80317,52,1544.56,False,False
2023-08-01,Tuesday,8,False,False,,In Session,True,Rainy,27.2,False,49,63,69976,40,1749.4,False,False
2023-08-02,Wednesday,8,False,False,,In Session,True,Rainy,27.4,False,57,68,83472,51,1636.71,False,False
2023-08-03,Thursday,8,False,False,,In Session,True,Cloudy,24.2,False,78,66,96655,65,1487.0,False,False
2023-08-04,Friday,8,False,False,,In Session,True,Rainy,22.7,False,49,64,84519,51,1657.24,False,False
2023-08-05,Saturday,8,True,False,,In Session,True,Sunny,26.2,True,82,68,141922,84,1689.55,False,False
2023-08-06,Sunday,8,True,False,,In Session,True,Rainy,26.7,True,78,71,116793,84,1390.39,False,False
2023-08-07,Monday,8,False,False,,In Session,True,Cloudy,25.9,False,53,70,85537,55,1555.22,False,False
2023-08-08,Tuesday,8,False,False,,In Session,True,Cloudy,26.3,False,57,69,79340,48,1652.92,False,False
2023-08-09,Wednesday,8,False,False,,In Session,True,Rainy,27.0,False,64,81,89319,65,1374.14,False,False
2023-08-10,Thursday,8,False,False,,In Session,True,Rainy,27.0,False,51,71,77093,58,1329.19,False,False
2023-08-11,Friday,8,False,False,,In Session,True,Sunny,26.5,False,50,69,92949,65,1429.98,False,False
2023-08-12,Saturday,8,True,False,,In Session,True,Cloudy,27.3,True,89,73,120533,73,1651.14,False,False
2023-08-13,Sunday,8,True,False,,In Session,True,Cloudy,25.8,False,86,90,117179,67,1748.94,False,False
2023-08-14,Monday,8,False,False,,In Session,True,Sunny,26.0,False,55,70,84983,52,1634.29,False,False
2023-08-15,Tuesday,8,False,False,,In Session,True,Rainy,25.2,False,59,86,83654,55,1520.98,False,False
2023-08-16,Wednesday,8,False,False,,In Session,True,Rainy,26.1,False,57,76,76070,50,1521.4,False,False
2023-08-17,Thursday,8,False,False,,In Session,True,Cloudy,27.5,False,59,81,85606,43,1990.84,False,False
2023-08-18,Friday,8,False,False,,In Session,True,Cloudy,24.4,False,52,54,94040,71,1324.51,False,False
2023-08-19,Saturday,8,True,False,,In Session,True,Rainy,28.4,False,58,69,95306,54,1764.93,False,False
2023-08-20,Sunday,8,True,False,,In Session,True,Rainy,28.7,False,58,66,87616,57,1537.12,False,False
2023-08-21,Monday,8,False,False,,In Session,True,Cloudy,26.6,False,63,76,99119,62,1598.69,False,False
2023-08-22,Tuesday,8,False,False,,In Session,True,Rainy,26.1,False,57,95,83608,55,1520.15,False,False
2023-08-23,Wednesday,8,False,False,,In Session,True,Sunny,24.1,False,75,79,106235,85,1249.82,False,False
2023-08-24,Thursday,8,False,False,,In Session,True,Sunny,26.0,False,54,59,78877,47,1678.23,False,False
2023-08-25,Friday,8,False,False,,In Session,True,Rainy,23.2,False,60,77,78171,52,1503.29,False,False
2023-08-26,Saturday,8,True,False,,In Session,True,Cloudy,26.8,False,74,74,102888,65,1582.89,False,False
2023-08-27,Sunday,8,True,False,,In Session,True,Rainy,26.1,False,70,80,93667,69,1357.49,False,False
2023-08-28,Monday,8,False,False,,In Session,True,Sunny,28.2,True,77,79,108419,76,1426.57,False,False
2023-08-29,Tuesday,8,False,False,,In Session,True,Rainy,26.9,False,62,66,78381,54,1451.5,False,False
2023-08-30,Wednesday,8,False,False,,In Session,True,Rainy,22.1,False,55,76,72605,48,1512.6,False,False
2023-08-31,Thursday,8,False,False,,In Session,True,Sunny,25.9,False,64,89,105431,63,1673.51,False,False
2023-09-01,Friday,9,False,False,,In Session,True,Rainy,25.7,False,50,67,65518,41,1598.0,False,False
2023-09-02,Saturday,9,True,False,,In Session,True,Sunny,24.5,False,59,64,94629,69,1371.43,False,False
2023-09-03,Sunday,9,True,False,,In Session,True,Cloudy,28.5,True,71,71,125753,76,1654.64,False,False
2023-09-04,Monday,9,False,False,,In Session,True,Cloudy,26.2,False,56,71,86431,53,1630.77,False,False
2023-09-05,Tuesday,9,False,False,,In Session,True,Rainy,26.0,False,41,76,67106,41,1636.73,False,False
2023-09-06,Wednesday,9,False,False,,In Session,True,Rainy,27.9,False,63,78,73922,52,1421.58,False,False
2023-09-07,Thursday,9,False,False,,In Session,True,Cloudy,26.5,False,53,72,91747,52,1764.37,False,False
2023-09-08,Friday,9,False,False,,In Session,True,Rainy,29.7,False,52,79,86508,51,1696.24,False,False
2023-09-09,Saturday,9,True,False,,In Session,True,Rainy,28.8,False,63,87,105247,78,1349.32,False,False
2023-09-10,Sunday,9,True,False,,In Session,True,Sunny,25.1,False,92,92,135488,99,1368.57,False,False
2023-09-11,Monday,9,False,False,,In Session,True,Cloudy,29.1,False,58,67,90626,62,1461.71,False,False
2023-09-12,Tuesday,9,False,False,,In Session,True,Rainy,27.1,False,63,92,91650,61,1502.46,False,False
2023-09-13,Wednesday,9,False,False,,In Session,True,Cloudy,28.2,False,62,71,92668,65,1425.66,False,False
2023-09-14,Thursday,9,False,False,,In Session,True,Sunny,26.3,False,72,77,105601,59,1789.85,False,False
2023-09-15,Friday,9,False,False,,In Session,True,Rainy,28.9,False,59,68,77422,47,1647.28,False,False
2023-09-16,Saturday,9,True,False,,In Session,True,Rainy,26.2,False,64,70,76038,59,1288.78,False,False
2023-09-17,Sunday,9,True,False,,In Session,True,Rainy,26.7,False,51,59,90305,55,1641.91,False,False
2023-09-18,Monday,9,False,False,,In Session,True,Sunny,25.3,False,65,74,86724,57,1521.47,False,False
2023-09-19,Tuesday,9,False,False,,In Session,True,Cloudy,28.7,False,71,71,94959,53,1791.68,False,False
2023-09-20,Wednesday,9,False,False,,In Session,True,Sunny,22.5,False,63,64,103284,68,1518.88,False,False
2023-09-21,Thursday,9,False,False,,In Session,True,Sunny,25.0,False,74,96,110448,64,1725.75,False,False
2023-09-22,Friday,9,False,False,,In Session,True,Rainy,25.3,False,50,65,80946,54,1499.0,False,False
2023-09-23,Saturday,9,True,False,,In Session,True,Rainy,24.7,False,70,89,98237,62,1584.47,False,False
2023-09-24,Sunday,9,True,False,,In Session,True,Rainy,23.9,False,46,62,95428,65,1468.12,False,False
2023-09-25,Monday,9,False,False,,In Session,True,Cloudy,26.1,False,58,62,94524,59,1602.1,False,False
2023-09-26,Tuesday,9,False,False,,In Session,True,Rainy,27.7,False,51,74,83429,58,1438.43,False,False
2023-09-27,Wednesday,9,False,False,,In Session,True,Sunny,27.3,False,77,81,95141,50,1902.82,False,False
2023-09-28,Thursday,9,False,False,,In Session,True,Sunny,27.0,False,78,81,126004,94,1340.47,False,False
2023-09-29,Friday,9,False,False,,In Session,True,Rainy,26.7,False,46,51,76319,49,1557.53,False,False
2023-09-30,Saturday,9,True,False,,In Session,True,Rainy,25.4,True,77,73,136517,93,1467.92,False,False
2023-10-01,Sunday,10,True,True,Independence Day,In Session,True,Cloudy,29.7,False,53,71,94855,63,1505.63,False,False
2023-10-02,Monday,10,False,False,,In Session,True,Rainy,28.0,False,55,76,90102,65,1386.18,False,False
2023-10-03,Tuesday,10,False,False,,In Session,True,Rainy,31.7,False,65,65,95485,67,1425.15,False,False
2023-10-04,Wednesday,10,False,False,,In Session,True,Cloudy,30.0,False,65,85,120443,88,1368.67,False,False
2023-10-05,Thursday,10,False,False,,In Session,True,Sunny,31.3,False,67,83,116250,101,1150.99,False,False
2023-10-06,Friday,10,False,False,,In Session,True,Rainy,28.3,False,51,57,87870,55,1597.64,False,False
2023-10-07,Saturday,10,True,False,,In Session,True,Cloudy,28.0,False,82,84,127001,89,1426.98,False,False
2023-10-08,Sunday,10,True,False,,In Session,True,Rainy,29.7,False,68,70,105151,67,1569.42,False,False
2023-10-09,Monday,10,False,False,,In Session,True,Rainy,29.2,False,43,57,82906,57,1454.49,False,False
2023-10-10,Tuesday,10,False,False,,In Session,True,Rainy,30.2,False,61,76,85012,50,1700.24,False,False
2023-10-11,Wednesday,10,False,False,,In Session,True,Rainy,30.7,False,61,86,78998,58,1362.03,False,False
2023-10-12,Thursday,10,False,False,,In Session,True,Rainy,30.8,True,65,51,100447,58,1731.84,False,False
2023-10-13,Friday,10,False,False,,In Session,True,Sunny,31.1,True,86,89,119853,73,1641.82,False,False
2023-10-14,Saturday,10,True,False,,In Session,True,Rainy,28.9,False,82,85,126031,77,1636.77,False,False
2023-10-15,Sunday,10,True,False,,In Session,True,Rainy,30.6,False,71,70,100120,66,1516.97,False,False
2023-10-16,Monday,10,False,False,,In Session,True,Sunny,29.4,False,75,67,99470,63,1578.89,False,False
2023-10-17,Tuesday,10,False,False,,In Session,True,Cloudy,28.0,False,70,83,132039,94,1404.67,False,False
2023-10-18,Wednesday,10,False,False,,In Session,True,Sunny,28.8,False,61,84,93397,66,1415.11,False,False
2023-10-19,Thursday,10,False,False,,In Session,True,Sunny,27.6,False,66,65,97940,64,1530.31,False,False
2023-10-20,Friday,10,False,False,,Exam Period,True,Rainy,29.6,False,37,63,57534,36,1598.17,False,False
2023-10-21,Saturday,10,True,False,,Exam Period,True,Rainy,29.7,False,61,69,93850,52,1804.81,False,False
2023-10-22,Sunday,10,True,False,,Exam Period,True,Rainy,29.4,False,56,34,75153,48,1565.69,False,False
2023-10-23,Monday,10,False,False,,Exam Period,True,Rainy,29.1,False,48,46,75914,47,1615.19,False,False
2023-10-24,Tuesday,10,False,False,,Exam Period,True,Rainy,28.6,False,55,55,75892,48,1581.08,False,False
2023-10-25,Wednesday,10,False,False,,Exam Period,True,Rainy,28.6,False,47,71,70160,42,1670.48,False,False
2023-10-26,Thursday,10,False,False,,Exam Period,True,Rainy,26.6,False,44,51,78696,44,1788.55,False,False
2023-10-27,Friday,10,False,False,,Exam Period,True,Sunny,31.4,False,47,48,64154,35,1832.97,False,False
2023-10-28,Saturday,10,True,False,,Exam Period,True,Rainy,29.4,False,52,54,74699,46,1623.89,False,False
2023-10-29,Sunday,10,True,False,,Exam Period,True,Rainy,26.8,False,50,42,66695,50,1333.9,False,False
2023-10-30,Monday,10,False,False,,Exam Period,True,Rainy,33.5,False,42,58,74967,45,1665.93,False,False
2023-10-31,Tuesday,10,False,False,,Exam Period,True,Sunny,28.1,False,50,42,77418,52,1488.81,False,False
2023-11-01,Wednesday,11,False,False,,Semester Break,False,Sunny,30.4,False,58,51,51978,31,1676.71,False,False
2023-11-02,Thursday,11,False,False,,Semester Break,False,Sunny,27.3,False,37,22,53259,37,1439.43,False,False
2023-11-03,Friday,11,False,False,,Semester Break,False,Sunny,30.0,False,43,26,50410,26,1938.85,False,False
2023-11-04,Saturday,11,True,False,,Semester Break,False,Rainy,28.5,False,30,16,44004,34,1294.24,False,False
2023-11-05,Sunday,11,True,False,,Semester Break,False,Cloudy,28.9,False,45,30,58015,40,1450.38,False,False
2023-11-06,Monday,11,False,False,,Semester Break,False,Cloudy,32.8,False,55,53,55190,32,1724.69,False,False
2023-11-07,Tuesday,11,False,False,,Semester Break,False,Sunny,28.8,False,51,38,55735,41,1359.39,False,False
2023-11-08,Wednesday,11,False,False,,Semester Break,False,Sunny,29.3,False,42,36,48964,37,1323.35,False,False
2023-11-09,Thursday,11,False,False,,Semester Break,False,Sunny,29.9,False,47,32,47407,35,1354.49,False,False
2023-11-10,Friday,11,False,False,,Semester Break,False,Sunny,32.7,False,75,42,54120,33,1640.0,False,False
2023-11-11,Saturday,11,True,False,,Semester Break,False,Sunny,29.4,False,55,36,52919,31,1707.06,False,False
2023-11-12,Sunday,11,True,False,,Semester Break,False,Sunny,30.1,False,52,25,51423,34,1512.44,False,False
2023-11-13,Monday,11,False,False,,Semester Break,False,Sunny,30.6,False,30,10,46450,27,1720.37,False,False
2023-11-14,Tuesday,11,False,False,,Semester Break,False,Sunny,28.1,False,55,51,57716,39,1479.9,False,False
2023-11-15,Wednesday,11,False,False,,Semester Break,False,Cloudy,29.3,False,52,50,48988,32,1530.88,False,False
2023-11-16,Thursday,11,False,False,,Semester Break,False,Cloudy,28.4,False,42,32,51314,32,1603.56,False,False
2023-11-17,Friday,11,False,False,,Semester Break,False,Sunny,29.6,False,39,26,51224,29,1766.34,False,False
2023-11-18,Saturday,11,True,False,,Semester Break,False,Sunny,31.4,False,47,7,49933,30,1664.43,False,False
2023-11-19,Sunday,11,True,False,,Semester Break,False,Cloudy,28.5,False,33,10,40349,26,1551.88,False,False
2023-11-20,Monday,11,False,False,,Semester Break,False,Rainy,32.7,False,51,62,56464,35,1613.26,False,False
2023-11-21,Tuesday,11,False,False,,Semester Break,False,Sunny,30.3,False,41,31,48679,31,1570.29,False,False
2023-11-22,Wednesday,11,False,False,,Semester Break,False,Sunny,31.2,False,38,17,52644,30,1754.8,False,False
2023-11-23,Thursday,11,False,False,,Semester Break,False,Sunny,30.4,False,57,33,45137,33,1367.79,False,False
2023-11-24,Friday,11,False,False,,Semester Break,False,Rainy,32.0,False,28,26,36263,24,1510.96,False,False
2023-11-25,Saturday,11,True,False,,Semester Break,False,Sunny,29.3,False,56,29,63243,37,1709.27,False,False
2023-11-26,Sunday,11,True,False,,Semester Break,False,Sunny,31.6,True,63,39,74347,46,1616.24,False,False
2023-11-27,Monday,11,False,False,,Semester Break,False,Sunny,29.4,False,44,19,46606,28,1664.5,False,False
2023-11-28,Tuesday,11,False,False,,Semester Break,False,Sunny,31.2,False,63,46,59071,38,1554.5,False,False
2023-11-29,Wednesday,11,False,False,,Semester Break,False,Cloudy,30.7,False,43,33,45070,26,1733.46,False,False
2023-11-30,Thursday,11,False,False,,Semester Break,False,Sunny,30.1,False,41,23,51823,32,1619.47,False,False
2023-12-01,Friday,12,False,False,,Semester Break,False,Sunny,32.4,False,44,49,67839,41,1654.61,False,False
2023-12-02,Saturday,12,True,False,,Semester Break,False,Sunny,28.5,False,36,11,53803,37,1454.14,False,False
2023-12-03,Sunday,12,True,False,,Semester Break,False,Cloudy,29.7,False,55,35,67892,40,1697.3,False,False
2023-12-04,Monday,12,False,False,,Semester Break,False,Sunny,29.2,False,28,14,61361,38,1614.76,False,False
2023-12-05,Tuesday,12,False,False,,Semester Break,False,Sunny,29.3,False,47,38,68995,37,1864.73,False,False
2023-12-06,Wednesday,12,False,False,,Semester Break,False,Sunny,31.0,False,41,21,64028,45,1422.84,False,False
2023-12-07,Thursday,12,False,False,,Semester Break,False,Sunny,29.8,False,48,20,60024,44,1364.18,False,False
2023-12-08,Friday,12,False,False,,Semester Break,False,Cloudy,31.8,False,60,39,74969,49,1529.98,False,False
2023-12-09,Saturday,12,True,False,,Semester Break,False,Cloudy,27.7,False,50,36,62957,40,1573.92,False,False
2023-12-10,Sunday,12,True,False,,Semester Break,False,Sunny,27.2,False,59,30,76697,42,1826.12,False,False
2023-12-11,Monday,12,False,False,,Semester Break,False,Sunny,28.1,False,57,17,66691,47,1418.96,False,False
2023-12-12,Tuesday,12,False,False,,Semester Break,False,Sunny,27.9,False,42,27,65190,43,1516.05,False,False
2023-12-13,Wednesday,12,False,False,,Semester Break,False,Sunny,29.9,False,34,43,67635,48,1409.06,False,False
2023-12-14,Thursday,12,False,False,,Semester Break,False,Rainy,30.2,False,35,45,65038,43,1512.51,False,False
2023-12-15,Friday,12,False,False,,Semester Break,False,Sunny,29.1,False,40,33,69059,46,1501.28,False,False
2023-12-16,Saturday,12,True,False,,Semester Break,False,Rainy,28.7,False,39,24,70228,55,1276.87,False,False
2023-12-17,Sunday,12,True,False,,Semester Break,False,Rainy,32.0,False,42,30,64954,39,1665.49,False,False
2023-12-18,Monday,12,False,False,,Semester Break,False,Cloudy,30.1,False,33,22,56155,32,1754.84,False,False
2023-12-19,Tuesday,12,False,False,,Semester Break,False,Sunny,27.5,False,45,27,68169,41,1662.66,False,False
2023-12-20,Wednesday,12,False,False,,Semester Break,False,Sunny,26.0,False,54,38,66581,40,1664.53,False,False
2023-12-21,Thursday,12,False,False,,Semester Break,False,Sunny,26.9,False,36,25,60153,38,1582.97,False,False
2023-12-22,Friday,12,False,False,,Semester Break,False,Sunny,29.9,False,39,21,71623,46,1557.02,False,False
2023-12-23,Saturday,12,True,False,,Semester Break,False,Sunny,29.4,True,65,38,104550,59,1772.03,False,False
2023-12-24,Sunday,12,True,False,,Semester Break,False,Sunny,30.5,False,45,25,74821,50,1496.42,False,False
2023-12-25,Monday,12,False,True,Christmas Day,Semester Break,False,Sunny,30.3,False,19,31,87876,58,1515.1,False,False
2023-12-26,Tuesday,12,False,True,Boxing Day,Semester Break,False,Sunny,27.0,False,39,29,64574,40,1614.35,False,False
2023-12-27,Wednesday,12,False,False,,Semester Break,False,Sunny,29.9,False,48,35,69086,41,1685.02,False,False
2023-12-28,Thursday,12,False,False,,Semester Break,False,Sunny,28.7,False,56,33,63760,37,1723.24,False,False
2023-12-29,Friday,12,False,False,,Semester Break,False,Sunny,27.9,False,55,50,78525,54,1454.17,False,False
2023-12-30,Saturday,12,True,False,,Semester Break,False,Sunny,32.3,False,43,43,76008,37,2054.27,False,False
2023-12-31,Sunday,12,True,False,,Semester Break,False,Sunny,28.1,False,53,29,81243,58,1400.74,False,False
2024-01-01,Monday,1,False,True,New Year's Day,In Session,True,Rainy,32.5,False,51,68,83993,52,1615.25,False,False
2024-01-02,Tuesday,1,False,False,,In Session,True,Sunny,28.5,False,56,65,96536,58,1664.41,False,False
2024-01-03,Wednesday,1,False,False,,In Session,True,Sunny,29.1,True,57,55,119767,83,1442.98,False,False
2024-01-04,Thursday,1,False,False,,In Session,True,Cloudy,31.5,True,84,84,161240,104,1550.38,False,False
2024-01-05,Friday,1,False,False,,In Session,True,Sunny,31.0,False,77,94,126854,72,1761.86,False,False
2024-01-06,Saturday,1,True,False,,In Session,True,Rainy,29.5,False,71,74,114088,72,1584.56,False,False
2024-01-07,Sunday,1,True,False,,In Session,True,Sunny,28.7,False,78,84,149613,103,1452.55,False,False
2024-01-08,Monday,1,False,False,,In Session,True,Sunny,32.5,False,79,71,115049,66,1743.17,False,False
2024-01-09,Tuesday,1,False,False,,In Session,True,Cloudy,28.4,False,68,83,84593,58,1458.5,False,False
2024-01-10,Wednesday,1,False,False,,In Session,True,Sunny,29.8,False,61,74,98291,68,1445.46,False,False
2024-01-11,Thursday,1,False,False,,In Session,True,Sunny,31.7,False,67,70,112982,102,1107.67,False,False
2024-01-12,Friday,1,False,False,,In Session,True,Cloudy,31.7,False,59,79,96701,65,1487.71,False,False
2024-01-13,Saturday,1,True,False,,In Session,True,Sunny,28.9,False,80,63,117025,67,1746.64,False,False
2024-01-14,Sunday,1,True,False,,In Session,True,Sunny,29.4,True,89,75,159761,107,1493.09,False,False
2024-01-15,Monday,1,False,False,,In Session,True,Cloudy,30.4,False,72,86,101343,68,1490.34,False,False
2024-01-16,Tuesday,1,False,False,,In Session,True,Sunny,32.7,False,80,97,128851,83,1552.42,False,False
2024-01-17,Wednesday,1,False,False,,In Session,True,Cloudy,27.4,False,64,69,111008,78,1423.18,False,False
2024-01-18,Thursday,1,False,False,,In Session,True,Sunny,28.1,False,56,66,113709,80,1421.36,False,False
2024-01-19,Friday,1,False,False,,In Session,True,Cloudy,30.2,False,77,88,120039,79,1519.48,False,False
2024-01-20,Saturday,1,True,False,,In Session,True,Sunny,28.1,False,68,72,130010,76,1710.66,False,False
2024-01-21,Sunday,1,True,False,,In Session,True,Cloudy,29.2,False,77,92,119196,80,1489.95,False,False
2024-01-22,Monday,1,False,False,,In Session,True,Sunny,33.0,False,68,70,114842,70,1640.6,False,False
2024-01-23,Tuesday,1,False,False,,In Session,True,Cloudy,30.6,False,56,71,98699,61,1618.02,False,False
2024-01-24,Wednesday,1,False,False,,In Session,True,Sunny,30.8,False,72,79,122477,70,1749.67,False,False
2024-01-25,Thursday,1,False,False,,In Session,True,Sunny,30.1,False,54,75,115734,73,1585.4,False,False
2024-01-26,Friday,1,False,False,,In Session,True,Cloudy,32.1,False,65,79,106279,73,1455.88,False,False
2024-01-27,Saturday,1,True,False,,In Session,True,Cloudy,32.5,False,71,56,124721,79,1578.75,False,False
2024-01-28,Sunday,1,True,False,,In Session,True,Rainy,29.6,False,61,57,94801,61,1554.11,False,False
2024-01-29,Monday,1,False,False,,In Session,True,Sunny,29.6,True,78,63,113076,69,1638.78,False,False
2024-01-30,Tuesday,1,False,False,,In Session,True,Sunny,27.9,False,65,70,95705,59,1622.12,False,False
2024-01-31,Wednesday,1,False,False,,In Session,True,Cloudy,28.6,False,60,67,89041,54,1648.91,False,False
2024-02-01,Thursday,2,False,False,,In Session,True,Sunny,32.2,False,55,75,122142,73,1673.18,False,False
2024-02-02,Friday,2,False,False,,In Session,True,Sunny,30.3,False,68,70,104365,61,1710.9,False,False
2024-02-03,Saturday,2,True,False,,In Session,True,Sunny,32.6,False,66,65,111072,75,1480.96,False,False
2024-02-04,Sunday,2,True,False,,In Session,True,Rainy,31.0,False,51,63,121061,84,1441.2,False,False
2024-02-05,Monday,2,False,False,,In Session,True,Sunny,31.5,False,72,72,114065,83,1374.28,False,False
2024-02-06,Tuesday,2,False,False,,In Session,True,Cloudy,32.9,True,86,74,117480,74,1587.57,False,False
2024-02-07,Wednesday,2,False,False,,In Session,True,Sunny,32.1,False,65,78,112583,74,1521.39,False,False
2024-02-08,Thursday,2,False,False,,In Session,True,Sunny,30.1,False,74,77,117377,81,1449.1,False,False
2024-02-09,Friday,2,False,False,,In Session,True,Sunny,30.8,False,61,71,129597,113,1146.88,False,False
2024-02-10,Saturday,2,True,False,,In Session,True,Rainy,30.7,False,74,92,134352,85,1580.61,False,False
2024-02-11,Sunday,2,True,False,,In Session,True,Sunny,29.7,False,69,74,124844,69,1809.33,False,False
2024-02-12,Monday,2,False,False,,In Session,True,Sunny,34.6,False,64,63,124994,82,1524.32,False,False
2024-02-13,Tuesday,2,False,False,,In Session,True,Sunny,28.6,False,63,65,113572,73,1555.78,False,False
2024-02-14,Wednesday,2,False,False,,In Session,True,Cloudy,29.8,False,66,85,95300,76,1253.95,False,True
2024-02-15,Thursday,2,False,False,,In Session,True,Sunny,29.1,False,65,78,90129,62,1453.69,False,True
2024-02-16,Friday,2,False,False,,In Session,True,Sunny,30.5,True,80,81,147127,83,1772.61,False,True
2024-02-17,Saturday,2,True,False,,In Session,True,Sunny,33.9,False,77,75,146607,109,1345.02,False,True
2024-02-18,Sunday,2,True,False,,In Session,True,Sunny,29.3,False,81,88,125443,82,1529.79,False,True
2024-02-19,Monday,2,False,False,,In Session,True,Sunny,30.8,False,71,69,115906,72,1609.81,False,True
2024-02-20,Tuesday,2,False,False,,In Session,True,Sunny,28.4,False,56,71,111224,76,1463.47,False,True
2024-02-21,Wednesday,2,False,False,,In Session,True,Sunny,31.6,False,59,69,90990,73,1246.44,False,True
2024-02-22,Thursday,2,False,False,,In Session,True,Sunny,31.0,False,77,86,117275,66,1776.89,False,True
2024-02-23,Friday,2,False,False,,In Session,True,Sunny,32.3,False,75,85,117717,82,1435.57,False,True
2024-02-24,Saturday,2,True,False,,In Session,True,Sunny,31.9,True,87,89,143107,102,1403.01,False,True
2024-02-25,Sunday,2,True,False,,In Session,True,Sunny,29.4,False,75,71,117081,82,1427.82,False,True
2024-02-26,Monday,2,False,False,,In Session,True,Rainy,30.0,True,65,71,114798,114,1007.0,False,True
2024-02-27,Tuesday,2,False,False,,In Session,True,Sunny,30.5,False,63,65,115362,85,1357.2,False,True
2024-02-28,Wednesday,2,False,False,,In Session,True,Sunny,31.6,False,57,66,122349,72,1699.29,False,True
2024-02-29,Thursday,2,False,False,,In Session,True,Rainy,31.8,False,40,63,84762,49,1729.84,False,True
2024-03-01,Friday,3,False,False,,In Session,True,Sunny,31.7,False,76,84,138860,93,1493.12,False,True
2024-03-02,Saturday,3,True,False,,In Session,True,Sunny,32.5,False,55,63,115557,77,1500.74,False,True
2024-03-03,Sunday,3,True,False,,In Session,True,Sunny,33.0,False,80,56,115661,82,1410.5,False,True
2024-03-04,Monday,3,False,False,,In Session,True,Sunny,29.9,False,72,63,91983,55,1672.42,False,True
2024-03-05,Tuesday,3,False,False,,In Session,True,Sunny,31.7,False,68,68,118694,72,1648.53,False,True
2024-03-06,Wednesday,3,False,False,,In Session,True,Sunny,29.9,False,66,68,107215,75,1429.53,False,True
2024-03-07,Thursday,3,False,False,,In Session,True,Sunny,31.9,False,57,67,109308,76,1438.26,False,True
2024-03-08,Friday,3,False,False,,In Session,True,Cloudy,35.7,False,59,71,108564,71,1529.07,False,True
2024-03-09,Saturday,3,True,False,,In Session,True,Sunny,32.7,False,81,89,147589,83,1778.18,False,True
2024-03-10,Sunday,3,True,False,,In Session,True,Cloudy,31.3,False,71,83,138269,95,1455.46,False,True
2024-03-11,Monday,3,False,False,,In Session,True,Sunny,32.6,False,57,67,94714,69,1372.67,True,True
2024-03-12,Tuesday,3,False,False,,In Session,True,Rainy,33.9,False,46,62,84600,56,1510.71,True,True
2024-03-13,Wednesday,3,False,False,,In Session,True,Cloudy,31.1,False,65,76,108274,80,1353.42,True,True
2024-03-14,Thursday,3,False,False,,In Session,True,Sunny,35.4,False,73,66,100988,67,1507.28,True,True
2024-03-15,Friday,3,False,False,,In Session,True,Sunny,33.0,False,83,100,117193,71,1650.61,True,True
